OfftakeName,Month,Year,Week,transaction_date,transaction_sum,transaction_avg
Water Ordering - 2000023,8,2023,35,8/31/2023,489.0218506,489.0218506
Water Ordering - 32364,8,2023,35,8/31/2023,156.3262482,156.3262482
Water Ordering - 32367,8,2023,35,8/31/2023,55117.99927,574.1458257
Water Ordering - 32368,8,2023,35,8/31/2023,1.264868498,1.264868498
Water Ordering - 32374,8,2023,35,8/31/2023,118.4855423,118.4855423
Water Ordering - 32375,8,2023,35,8/31/2023,88.97816467,88.97816467
Water Ordering - 32376,8,2023,35,8/31/2023,121.3273849,121.3273849
Water Ordering - 32378,8,2023,35,8/31/2023,924.9833984,924.9833984
Water Ordering - 68027,8,2023,35,8/31/2023,15.16247177,15.16247177
Water Ordering - 32286,9,2023,35,9/01/2023,1249.906403,156.2383003
Water Ordering - 32287,9,2023,35,9/01/2023,42848.42389,680.1337125
Water Ordering - 32296,9,2023,35,9/01/2023,28.19528961,28.19528961
Water Ordering - 32299,9,2023,35,9/01/2023,41164.12314,490.049085
Water Ordering - 32302,9,2023,35,9/01/2023,35.06339264,35.06339264
Water Ordering - 32305,9,2023,35,9/01/2023,6291.361664,133.8587588
Water Ordering - 32321,9,2023,35,9/01/2023,16311.43677,276.46503
Water Ordering - 32322,9,2023,35,9/01/2023,,
Water Ordering - 32326,9,2023,35,9/01/2023,0,0
Water Ordering - 32330,9,2023,35,9/01/2023,115.1513596,115.1513596
Water Ordering - 32333,9,2023,35,9/01/2023,55.85786057,55.85786057
Water Ordering - 32340,9,2023,35,9/01/2023,332.258728,332.258728
Water Ordering - 32343,9,2023,35,9/01/2023,,
Water Ordering - 32344,9,2023,35,9/01/2023,233.8303528,233.8303528
Water Ordering - 32345,9,2023,35,9/01/2023,766.0377159,45.06104211
Water Ordering - 68013,9,2023,35,9/01/2023,34.35351181,34.35351181
Water Ordering - 85698,9,2023,35,9/01/2023,0,0
Water Ordering - 96147,9,2023,35,9/01/2023,132.9301147,132.9301147
Water Ordering - 2000023,9,2023,35,9/01/2023,489.0218506,489.0218506
Water Ordering - 32364,9,2023,35,9/01/2023,156.3262482,156.3262482
Water Ordering - 32367,9,2023,35,9/01/2023,55480.33429,577.9201488
Water Ordering - 32368,9,2023,35,9/01/2023,1.264868498,1.264868498
Water Ordering - 32374,9,2023,35,9/01/2023,118.4855423,118.4855423
Water Ordering - 32375,9,2023,35,9/01/2023,88.97816467,88.97816467
Water Ordering - 32376,9,2023,35,9/01/2023,121.3273849,121.3273849
Water Ordering - 32378,9,2023,35,9/01/2023,924.9833984,924.9833984
Water Ordering - 68027,9,2023,35,9/01/2023,15.16247177,15.16247177
Water Ordering - 32286,9,2023,35,9/02/2023,2348.459549,156.5639699
Water Ordering - 32287,9,2023,35,9/02/2023,36204.26794,683.0993952
Water Ordering - 32296,9,2023,35,9/02/2023,28.19528961,28.19528961
Water Ordering - 32299,9,2023,35,9/02/2023,2951.402496,491.9004161
Water Ordering - 32302,9,2023,35,9/02/2023,35.06339264,35.06339264
Water Ordering - 32305,9,2023,35,9/02/2023,678.3602295,135.6720459
Water Ordering - 32321,9,2023,35,9/02/2023,26834.22687,279.5231965
Water Ordering - 32322,9,2023,35,9/02/2023,,
Water Ordering - 32326,9,2023,35,9/02/2023,0,0
Water Ordering - 32330,9,2023,35,9/02/2023,115.1513596,115.1513596
Water Ordering - 32333,9,2023,35,9/02/2023,55.85786057,55.85786057
Water Ordering - 32340,9,2023,35,9/02/2023,332.258728,332.258728
Water Ordering - 32343,9,2023,35,9/02/2023,,
Water Ordering - 32344,9,2023,35,9/02/2023,233.8303528,233.8303528
Water Ordering - 32345,9,2023,35,9/02/2023,821.5434647,45.64130359
Water Ordering - 68013,9,2023,35,9/02/2023,34.35351181,34.35351181
Water Ordering - 85698,9,2023,35,9/02/2023,0,0
Water Ordering - 96147,9,2023,35,9/02/2023,132.9301147,132.9301147
Water Ordering - 2000023,9,2023,35,9/02/2023,489.0218506,489.0218506
Water Ordering - 32364,9,2023,35,9/02/2023,156.3262482,156.3262482
Water Ordering - 32367,9,2023,35,9/02/2023,23223.74329,580.5935822
Water Ordering - 32368,9,2023,35,9/02/2023,1.264868498,1.264868498
Water Ordering - 32374,9,2023,35,9/02/2023,118.4855423,118.4855423
Water Ordering - 32375,9,2023,35,9/02/2023,88.97816467,88.97816467
Water Ordering - 32376,9,2023,35,9/02/2023,121.3273849,121.3273849
Water Ordering - 32378,9,2023,35,9/02/2023,924.9833984,924.9833984
Water Ordering - 68027,9,2023,35,9/02/2023,15.16247177,15.16247177
Water Ordering - 32286,9,2023,36,9/03/2023,3299.098679,157.0999371
Water Ordering - 32287,9,2023,36,9/03/2023,684.6862793,684.6862793
Water Ordering - 32296,9,2023,36,9/03/2023,28.19528961,28.19528961
Water Ordering - 32299,9,2023,36,9/03/2023,492.0005493,492.0005493
Water Ordering - 32302,9,2023,36,9/03/2023,35.06339264,35.06339264
Water Ordering - 32305,9,2023,36,9/03/2023,135.804306,135.804306
Water Ordering - 32321,9,2023,36,9/03/2023,24085.7442,283.3616965
Water Ordering - 32322,9,2023,36,9/03/2023,,
Water Ordering - 32326,9,2023,36,9/03/2023,0,0
Water Ordering - 32330,9,2023,36,9/03/2023,115.1513596,115.1513596
Water Ordering - 32333,9,2023,36,9/03/2023,55.85786057,55.85786057
Water Ordering - 32340,9,2023,36,9/03/2023,332.258728,332.258728
Water Ordering - 32343,9,2023,36,9/03/2023,,
Water Ordering - 32344,9,2023,36,9/03/2023,233.8303528,233.8303528
Water Ordering - 32345,9,2023,36,9/03/2023,924.9554939,46.2477747
Water Ordering - 68013,9,2023,36,9/03/2023,379.4660339,34.49691218
Water Ordering - 85698,9,2023,36,9/03/2023,0,0
Water Ordering - 96147,9,2023,36,9/03/2023,132.9301147,132.9301147
Water Ordering - 2000023,9,2023,36,9/03/2023,32853.09476,490.3446979
Water Ordering - 32364,9,2023,36,9/03/2023,156.3262482,156.3262482
Water Ordering - 32367,9,2023,36,9/03/2023,581.3494873,581.3494873
Water Ordering - 32368,9,2023,36,9/03/2023,1.264868498,1.264868498
Water Ordering - 32374,9,2023,36,9/03/2023,118.4855423,118.4855423
Water Ordering - 32375,9,2023,36,9/03/2023,88.97816467,88.97816467
Water Ordering - 32376,9,2023,36,9/03/2023,121.3273849,121.3273849
Water Ordering - 32378,9,2023,36,9/03/2023,924.9833984,924.9833984
Water Ordering - 68027,9,2023,36,9/03/2023,15.16247177,15.16247177
Water Ordering - 32286,9,2023,36,9/04/2023,1260.446335,157.5557919
Water Ordering - 32287,9,2023,36,9/04/2023,24680.27722,685.5632562
Water Ordering - 32296,9,2023,36,9/04/2023,1829.338644,29.9891581
Water Ordering - 32299,9,2023,36,9/04/2023,492.0005493,492.0005493
Water Ordering - 32302,9,2023,36,9/04/2023,1108.312508,35.75201638
Water Ordering - 32305,9,2023,36,9/04/2023,135.804306,135.804306
Water Ordering - 32321,9,2023,36,9/04/2023,285.630188,285.630188
Water Ordering - 32322,9,2023,36,9/04/2023,,
Water Ordering - 32326,9,2023,36,9/04/2023,0,0
Water Ordering - 32330,9,2023,36,9/04/2023,115.1513596,115.1513596
Water Ordering - 32333,9,2023,36,9/04/2023,55.85786057,55.85786057
Water Ordering - 32340,9,2023,36,9/04/2023,332.258728,332.258728
Water Ordering - 32343,9,2023,36,9/04/2023,,
Water Ordering - 32344,9,2023,36,9/04/2023,233.8303528,233.8303528
Water Ordering - 32345,9,2023,36,9/04/2023,46.5856781,46.5856781
Water Ordering - 68013,9,2023,36,9/04/2023,382.936615,34.81241954
Water Ordering - 85698,9,2023,36,9/04/2023,0,0
Water Ordering - 96147,9,2023,36,9/04/2023,8326.86676,134.3043026
Water Ordering - 2000023,9,2023,36,9/04/2023,47389.58585,493.6415192
Water Ordering - 32364,9,2023,36,9/04/2023,156.3262482,156.3262482
Water Ordering - 32367,9,2023,36,9/04/2023,581.3494873,581.3494873
Water Ordering - 32368,9,2023,36,9/04/2023,1.264868498,1.264868498
Water Ordering - 32374,9,2023,36,9/04/2023,118.4855423,118.4855423
Water Ordering - 32375,9,2023,36,9/04/2023,88.97816467,88.97816467
Water Ordering - 32376,9,2023,36,9/04/2023,121.3273849,121.3273849
Water Ordering - 32378,9,2023,36,9/04/2023,924.9833984,924.9833984
Water Ordering - 68027,9,2023,36,9/04/2023,15.16247177,15.16247177
Water Ordering - 32286,9,2023,36,9/05/2023,2843.547424,157.9748569
Water Ordering - 32287,9,2023,36,9/05/2023,58527.47559,688.5585363
Water Ordering - 32296,9,2023,36,9/05/2023,1289.025482,33.05193544
Water Ordering - 32299,9,2023,36,9/05/2023,27141.29654,493.4781189
Water Ordering - 32302,9,2023,36,9/05/2023,2830.459408,38.24945146
Water Ordering - 32305,9,2023,36,9/05/2023,135.804306,135.804306
Water Ordering - 32321,9,2023,36,9/05/2023,12331.97092,286.7900213
Water Ordering - 32322,9,2023,36,9/05/2023,,
Water Ordering - 32326,9,2023,36,9/05/2023,0,0
Water Ordering - 32330,9,2023,36,9/05/2023,115.1513596,115.1513596
Water Ordering - 32333,9,2023,36,9/05/2023,55.85786057,55.85786057
Water Ordering - 32340,9,2023,36,9/05/2023,332.258728,332.258728
Water Ordering - 32343,9,2023,36,9/05/2023,,
Water Ordering - 32344,9,2023,36,9/05/2023,233.8303528,233.8303528
Water Ordering - 32345,9,2023,36,9/05/2023,46.5856781,46.5856781
Water Ordering - 68013,9,2023,36,9/05/2023,386.5571861,35.14156238
Water Ordering - 85698,9,2023,36,9/05/2023,0,0
Water Ordering - 96147,9,2023,36,9/05/2023,13237.16838,137.8871706
Water Ordering - 2000023,9,2023,36,9/05/2023,46762.20514,497.4702674
Water Ordering - 32364,9,2023,36,9/05/2023,4073.870712,156.6873351
Water Ordering - 32367,9,2023,36,9/05/2023,581.3494873,581.3494873
Water Ordering - 32368,9,2023,36,9/05/2023,1.264868498,1.264868498
Water Ordering - 32374,9,2023,36,9/05/2023,2019.083038,118.7695905
Water Ordering - 32375,9,2023,36,9/05/2023,2502.231796,89.3654213
Water Ordering - 32376,9,2023,36,9/05/2023,3167.114456,121.8120945
Water Ordering - 32378,9,2023,36,9/05/2023,24071.34015,925.820775
Water Ordering - 68027,9,2023,36,9/05/2023,15.16247177,15.16247177
Water Ordering - 32286,9,2023,36,9/06/2023,3489.385651,158.6084387
Water Ordering - 32287,9,2023,36,9/06/2023,63065.08685,693.0229325
Water Ordering - 32296,9,2023,36,9/06/2023,34.20023346,34.20023346
Water Ordering - 32299,9,2023,36,9/06/2023,47772.2215,497.6273073
Water Ordering - 32302,9,2023,36,9/06/2023,2015.031857,41.12309911
Water Ordering - 32305,9,2023,36,9/06/2023,135.804306,135.804306
Water Ordering - 32321,9,2023,36,9/06/2023,287.88974,287.88974
Water Ordering - 32322,9,2023,36,9/06/2023,,
Water Ordering - 32326,9,2023,36,9/06/2023,0,0
Water Ordering - 32330,9,2023,36,9/06/2023,115.1513596,115.1513596
Water Ordering - 32333,9,2023,36,9/06/2023,2535.843624,56.35208054
Water Ordering - 32340,9,2023,36,9/06/2023,332.258728,332.258728
Water Ordering - 32343,9,2023,36,9/06/2023,,
Water Ordering - 32344,9,2023,36,9/06/2023,233.8303528,233.8303528
Water Ordering - 32345,9,2023,36,9/06/2023,46.5856781,46.5856781
Water Ordering - 68013,9,2023,36,9/06/2023,820.5782585,35.67731559
Water Ordering - 85698,9,2023,36,9/06/2023,0,0
Water Ordering - 96147,9,2023,36,9/06/2023,4080.850449,140.718981
Water Ordering - 2000023,9,2023,36,9/06/2023,48122.48868,501.2759237
Water Ordering - 32364,9,2023,36,9/06/2023,11861.49347,158.1532463
Water Ordering - 32367,9,2023,36,9/06/2023,581.3494873,581.3494873
Water Ordering - 32368,9,2023,36,9/06/2023,1.264868498,1.264868498
Water Ordering - 32374,9,2023,36,9/06/2023,119.0561752,119.0561752
Water Ordering - 32375,9,2023,36,9/06/2023,7737.500687,91.02941984
Water Ordering - 32376,9,2023,36,9/06/2023,5914.617332,123.2211944
Water Ordering - 32378,9,2023,36,9/06/2023,21328.94128,927.3452732
Water Ordering - 68027,9,2023,36,9/06/2023,15.16247177,15.16247177
Water Ordering - 32286,9,2023,36,9/07/2023,1272.680832,159.085104
Water Ordering - 32287,9,2023,36,9/07/2023,16706.04071,696.0850296
Water Ordering - 32296,9,2023,36,9/07/2023,34.20023346,34.20023346
Water Ordering - 32299,9,2023,36,9/07/2023,47720.58484,502.3219457
Water Ordering - 32302,9,2023,36,9/07/2023,42.22457886,42.22457886
Water Ordering - 32305,9,2023,36,9/07/2023,135.804306,135.804306
Water Ordering - 32321,9,2023,36,9/07/2023,10680.19504,288.6539199
Water Ordering - 32322,9,2023,36,9/07/2023,,
Water Ordering - 32326,9,2023,36,9/07/2023,0,0
Water Ordering - 32330,9,2023,36,9/07/2023,115.1513596,115.1513596
Water Ordering - 32333,9,2023,36,9/07/2023,56.82412338,56.82412338
Water Ordering - 32340,9,2023,36,9/07/2023,332.258728,332.258728
Water Ordering - 32343,9,2023,36,9/07/2023,,
Water Ordering - 32344,9,2023,36,9/07/2023,233.8303528,233.8303528
Water Ordering - 32345,9,2023,36,9/07/2023,46.5856781,46.5856781
Water Ordering - 68013,9,2023,36,9/07/2023,1094.215572,36.47385241
Water Ordering - 85698,9,2023,36,9/07/2023,0,0
Water Ordering - 96147,9,2023,36,9/07/2023,141.3415222,141.3415222
Water Ordering - 2000023,9,2023,36,9/07/2023,47476.3526,505.0675809
Water Ordering - 32364,9,2023,36,9/07/2023,159.241272,159.241272
Water Ordering - 32367,9,2023,36,9/07/2023,581.3494873,581.3494873
Water Ordering - 32368,9,2023,36,9/07/2023,1.264868498,1.264868498
Water Ordering - 32374,9,2023,36,9/07/2023,119.0561752,119.0561752
Water Ordering - 32375,9,2023,36,9/07/2023,92.26657867,92.26657867
Water Ordering - 32376,9,2023,36,9/07/2023,124.1161957,124.1161957
Water Ordering - 32378,9,2023,36,9/07/2023,927.9951782,927.9951782
Water Ordering - 68027,9,2023,36,9/07/2023,15.16247177,15.16247177
Water Ordering - 32286,9,2023,36,9/08/2023,2391.167419,159.4111613
Water Ordering - 32287,9,2023,36,9/08/2023,29968.70038,696.9465204
Water Ordering - 32296,9,2023,36,9/08/2023,2124.436581,36.00739967
Water Ordering - 32299,9,2023,36,9/08/2023,42505.76501,506.0210121
Water Ordering - 32302,9,2023,36,9/08/2023,42.22457886,42.22457886
Water Ordering - 32305,9,2023,36,9/08/2023,135.804306,135.804306
Water Ordering - 32321,9,2023,36,9/08/2023,27964.42566,291.2961006
Water Ordering - 32322,9,2023,36,9/08/2023,,
Water Ordering - 32326,9,2023,36,9/08/2023,0,0
Water Ordering - 32330,9,2023,36,9/08/2023,115.1513596,115.1513596
Water Ordering - 32333,9,2023,36,9/08/2023,56.82875061,56.82875061
Water Ordering - 32340,9,2023,36,9/08/2023,11649.50073,332.8428781
Water Ordering - 32343,9,2023,36,9/08/2023,,
Water Ordering - 32344,9,2023,36,9/08/2023,233.8303528,233.8303528
Water Ordering - 32345,9,2023,36,9/08/2023,46.5856781,46.5856781
Water Ordering - 68013,9,2023,36,9/08/2023,1234.681683,37.41459644
Water Ordering - 85698,9,2023,36,9/08/2023,0,0
Water Ordering - 96147,9,2023,36,9/08/2023,141.3415222,141.3415222
Water Ordering - 2000023,9,2023,36,9/08/2023,48848.64938,508.8400977
Water Ordering - 32364,9,2023,36,9/08/2023,159.2512512,159.2512512
Water Ordering - 32367,9,2023,36,9/08/2023,581.3494873,581.3494873
Water Ordering - 32368,9,2023,36,9/08/2023,1.264868498,1.264868498
Water Ordering - 32374,9,2023,36,9/08/2023,119.0561752,119.0561752
Water Ordering - 32375,9,2023,36,9/08/2023,92.26657867,92.26657867
Water Ordering - 32376,9,2023,36,9/08/2023,124.1161957,124.1161957
Water Ordering - 32378,9,2023,36,9/08/2023,927.9951782,927.9951782
Water Ordering - 68027,9,2023,36,9/08/2023,15.16247177,15.16247177
Water Ordering - 32286,9,2023,36,9/09/2023,1277.756073,159.7195091
Water Ordering - 32287,9,2023,36,9/09/2023,46811.47925,698.6787947
Water Ordering - 32296,9,2023,36,9/09/2023,1560.396107,39.00990267
Water Ordering - 32299,9,2023,36,9/09/2023,48913.53632,509.5160033
Water Ordering - 32302,9,2023,36,9/09/2023,42.22457886,42.22457886
Water Ordering - 32305,9,2023,36,9/09/2023,135.804306,135.804306
Water Ordering - 32321,9,2023,36,9/09/2023,14117.35928,294.1116517
Water Ordering - 32322,9,2023,36,9/09/2023,,
Water Ordering - 32326,9,2023,36,9/09/2023,0,0
Water Ordering - 32330,9,2023,36,9/09/2023,115.1513596,115.1513596
Water Ordering - 32333,9,2023,36,9/09/2023,56.82875061,56.82875061
Water Ordering - 32340,9,2023,36,9/09/2023,333.4342346,333.4342346
Water Ordering - 32343,9,2023,36,9/09/2023,,
Water Ordering - 32344,9,2023,36,9/09/2023,233.8303528,233.8303528
Water Ordering - 32345,9,2023,36,9/09/2023,608.0858383,46.77583372
Water Ordering - 68013,9,2023,36,9/09/2023,1540.981911,38.52454777
Water Ordering - 85698,9,2023,36,9/09/2023,0,0
Water Ordering - 96147,9,2023,36,9/09/2023,141.3415222,141.3415222
Water Ordering - 2000023,9,2023,36,9/09/2023,49207.73526,512.5805756
Water Ordering - 32364,9,2023,36,9/09/2023,159.2512512,159.2512512
Water Ordering - 32367,9,2023,36,9/09/2023,581.3494873,581.3494873
Water Ordering - 32368,9,2023,36,9/09/2023,1.264868498,1.264868498
Water Ordering - 32374,9,2023,36,9/09/2023,119.0561752,119.0561752
Water Ordering - 32375,9,2023,36,9/09/2023,92.26657867,92.26657867
Water Ordering - 32376,9,2023,36,9/09/2023,124.1161957,124.1161957
Water Ordering - 32378,9,2023,36,9/09/2023,927.9951782,927.9951782
Water Ordering - 68027,9,2023,36,9/09/2023,15.16247177,15.16247177
Water Ordering - 32286,9,2023,37,9/10/2023,159.8188934,159.8188934
Water Ordering - 32287,9,2023,37,9/10/2023,45537.10645,700.5708684
Water Ordering - 32296,9,2023,37,9/10/2023,40.18053818,40.18053818
Water Ordering - 32299,9,2023,37,9/10/2023,17922.97354,512.0849583
Water Ordering - 32302,9,2023,37,9/10/2023,42.22457886,42.22457886
Water Ordering - 32305,9,2023,37,9/10/2023,135.804306,135.804306
Water Ordering - 32321,9,2023,37,9/10/2023,295.0498962,295.0498962
Water Ordering - 32322,9,2023,37,9/10/2023,,
Water Ordering - 32326,9,2023,37,9/10/2023,0,0
Water Ordering - 32330,9,2023,37,9/10/2023,115.1513596,115.1513596
Water Ordering - 32333,9,2023,37,9/10/2023,56.82875061,56.82875061
Water Ordering - 32340,9,2023,37,9/10/2023,333.4342346,333.4342346
Water Ordering - 32343,9,2023,37,9/10/2023,,
Water Ordering - 32344,9,2023,37,9/10/2023,233.8303528,233.8303528
Water Ordering - 32345,9,2023,37,9/10/2023,660.6185532,47.18703951
Water Ordering - 68013,9,2023,37,9/10/2023,550.1970367,39.29978834
Water Ordering - 85698,9,2023,37,9/10/2023,0,0
Water Ordering - 96147,9,2023,37,9/10/2023,141.3415222,141.3415222
Water Ordering - 2000023,9,2023,37,9/10/2023,49552.17981,516.1685397
Water Ordering - 32364,9,2023,37,9/10/2023,159.2512512,159.2512512
Water Ordering - 32367,9,2023,37,9/10/2023,581.3494873,581.3494873
Water Ordering - 32368,9,2023,37,9/10/2023,1.264868498,1.264868498
Water Ordering - 32374,9,2023,37,9/10/2023,119.0561752,119.0561752
Water Ordering - 32375,9,2023,37,9/10/2023,92.26657867,92.26657867
Water Ordering - 32376,9,2023,37,9/10/2023,124.1161957,124.1161957
Water Ordering - 32378,9,2023,37,9/10/2023,927.9951782,927.9951782
Water Ordering - 68027,9,2023,37,9/10/2023,15.16247177,15.16247177
Water Ordering - 32286,9,2023,37,9/11/2023,159.8188934,159.8188934
Water Ordering - 32287,9,2023,37,9/11/2023,49175.82764,702.5118234
Water Ordering - 32296,9,2023,37,9/11/2023,40.18053818,40.18053818
Water Ordering - 32299,9,2023,37,9/11/2023,28258.63147,513.7932994
Water Ordering - 32302,9,2023,37,9/11/2023,42.22457886,42.22457886
Water Ordering - 32305,9,2023,37,9/11/2023,7014.40564,137.5373655
Water Ordering - 32321,9,2023,37,9/11/2023,11249.51666,296.0399122
Water Ordering - 32322,9,2023,37,9/11/2023,,
Water Ordering - 32326,9,2023,37,9/11/2023,0,0
Water Ordering - 32330,9,2023,37,9/11/2023,115.1513596,115.1513596
Water Ordering - 32333,9,2023,37,9/11/2023,3625.714985,57.55103151
Water Ordering - 32340,9,2023,37,9/11/2023,23112.13062,334.9584147
Water Ordering - 32343,9,2023,37,9/11/2023,,
Water Ordering - 32344,9,2023,37,9/11/2023,14836.69783,235.5031402
Water Ordering - 32345,9,2023,37,9/11/2023,380.4340591,47.55425739
Water Ordering - 68013,9,2023,37,9/11/2023,555.6960678,39.69257627
Water Ordering - 85698,9,2023,37,9/11/2023,0,0
Water Ordering - 96147,9,2023,37,9/11/2023,141.3415222,141.3415222
Water Ordering - 2000023,9,2023,37,9/11/2023,37382.90625,519.2070313
Water Ordering - 32364,9,2023,37,9/11/2023,10915.31644,160.5193594
Water Ordering - 32367,9,2023,37,9/11/2023,18620.87817,581.9024429
Water Ordering - 32368,9,2023,37,9/11/2023,1.264868498,1.264868498
Water Ordering - 32374,9,2023,37,9/11/2023,119.0561752,119.0561752
Water Ordering - 32375,9,2023,37,9/11/2023,92.26657867,92.26657867
